Date_Time,CO_sensor,month,week,day,day_of_year,day_of_week,hour,is_weekend,CO_sensor_lag_1,RH_lag_1,CO_sensor_lag_24,RH_lag_24,CO_sensor_lag_5_x,RH_lag_5_x,CO_sensor_lag_14_x,RH_lag_14_x,CO_sensor_lag_8_x,RH_lag_8_x,CO_sensor_lag_19_x,RH_lag_19_x,CO_sensor_lag_5_y,RH_lag_5_y,CO_sensor_lag_14_y,RH_lag_14_y,CO_sensor_lag_8_y,RH_lag_8_y,CO_sensor_lag_19_y,RH_lag_19_y,CO_sensor_window_mean_5,RH_window_mean_5,CO_sensor_window_std_5,RH_window_std_5,month_sin,month_cos,hour_sin,hour_cos
2004-08-13 15:00:00,799.0,8,33,13,226,4,15,0,841.0,28.8,941.0,28.0,1016.0,35.1,968.0,59.3,1076.0,61.9,1006.0,45.1,1016.0,35.1,968.0,59.3,1076.0,61.9,1006.0,45.1,924.0,29.6,65.67724111136225,3.150396800404634,-0.8660254037844384,-0.5000000000000004,-0.8169698930104419,-0.5766803221148673
2004-08-13 16:00:00,838.0,8,33,13,226,4,16,0,799.0,20.5,942.0,26.3,953.0,29.0,853.0,61.0,1086.0,57.5,1008.0,50.2,953.0,29.0,853.0,61.0,1086.0,57.5,1008.0,50.2,880.6,26.68,61.23152782676603,3.52235716530845,-0.8660254037844384,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864
2004-08-13 17:00:00,870.0,8,33,13,226,4,17,0,838.0,22.4,974.0,27.2,918.0,27.7,810.0,62.7,1031.0,44.4,989.0,53.7,918.0,27.7,810.0,62.7,1031.0,44.4,989.0,53.7,857.6,25.360000000000003,47.23663832238734,3.669196097239802,-0.8660254037844384,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135
2004-08-13 18:00:00,892.0,8,33,13,226,4,18,0,870.0,25.2,1012.0,31.2,892.0,27.4,817.0,63.1,1016.0,35.1,1080.0,57.4,892.0,27.4,817.0,63.1,1016.0,35.1,1080.0,57.4,848.0,24.86,35.24911346402964,3.4333656956403287,-0.8660254037844384,-0.5000000000000004,-0.979084087682323,0.20345601305263328
2004-08-13 19:00:00,926.0,8,33,13,226,4,19,0,892.0,28.2,1017.0,38.7,841.0,28.8,840.0,60.3,953.0,29.0,1033.0,59.4,841.0,28.8,840.0,60.3,953.0,29.0,1033.0,59.4,848.0,25.02,35.24911346402964,3.5961090083588676,-0.8660254037844384,-0.5000000000000004,-0.8878852184023756,0.4600650377311516
2004-08-13 20:00:00,919.0,8,33,13,226,4,20,0,926.0,34.4,1006.0,45.1,799.0,20.5,940.0,67.1,918.0,27.7,968.0,59.3,799.0,20.5,940.0,67.1,918.0,27.7,968.0,59.3,865.0,26.139999999999997,48.887626246321545,5.457838399952841,-0.8660254037844384,-0.5000000000000004,-0.7308359642781246,0.6825531432186535
2004-08-13 21:00:00,932.0,8,33,13,226,4,21,0,919.0,41.1,1008.0,50.2,838.0,22.4,1076.0,61.9,892.0,27.4,853.0,61.0,838.0,22.4,1076.0,61.9,892.0,27.4,853.0,61.0,889.0,30.26,36.19392214170792,7.521170121729716,-0.8660254037844384,-0.5000000000000004,-0.5195839500354336,0.8544194045464886
2004-08-13 22:00:00,957.0,8,33,13,226,4,22,0,932.0,47.5,989.0,53.7,870.0,25.2,1086.0,57.5,841.0,28.8,810.0,62.7,870.0,25.2,1086.0,57.5,841.0,28.8,810.0,62.7,907.8,35.279999999999994,26.08064416382398,9.16116804779826,-0.8660254037844384,-0.5000000000000004,-0.2697967711570244,0.9629172873477992
2004-08-13 23:00:00,994.0,8,33,13,226,4,23,0,957.0,50.4,1080.0,57.4,892.0,28.2,1031.0,44.4,799.0,20.5,817.0,63.1,892.0,28.2,1031.0,44.4,799.0,20.5,817.0,63.1,925.2,40.32,23.445681905203738,9.161168047798258,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0
2004-08-14 00:00:00,984.0,8,33,14,227,5,0,1,994.0,52.9,1033.0,59.4,926.0,34.4,1016.0,35.1,838.0,22.4,840.0,60.3,926.0,34.4,1016.0,35.1,838.0,22.4,840.0,60.3,945.6,45.26,30.615355624261326,7.500866616598359,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2004-08-14 01:00:00,919.0,8,33,14,227,5,1,1,984.0,54.6,968.0,59.3,919.0,41.1,953.0,29.0,870.0,25.2,940.0,67.1,919.0,41.1,953.0,29.0,870.0,25.2,940.0,67.1,957.2,49.3,32.275377612043286,5.30895469937348,-0.8660254037844384,-0.5000000000000004,0.2697967711570243,0.9629172873477994
2004-08-14 02:00:00,847.0,8,33,14,227,5,2,1,919.0,55.7,853.0,61.0,932.0,47.5,918.0,27.7,892.0,28.2,1076.0,61.9,932.0,47.5,918.0,27.7,892.0,28.2,1076.0,61.9,957.2,52.21999999999999,32.275377612043286,3.3101359488697426,-0.8660254037844384,-0.5000000000000004,0.5195839500354336,0.8544194045464886
2004-08-14 03:00:00,802.0,8,33,14,227,5,3,1,847.0,55.3,810.0,62.7,957.0,50.4,892.0,27.4,926.0,34.4,1086.0,57.5,957.0,50.4,892.0,27.4,926.0,34.4,1086.0,57.5,940.2,53.779999999999994,59.646458402825495,2.171865557533383,-0.8660254037844384,-0.5000000000000004,0.730835964278124,0.6825531432186541
2004-08-14 04:00:00,795.0,8,33,14,227,5,4,1,802.0,56.0,817.0,63.1,994.0,52.9,841.0,28.8,919.0,41.1,1031.0,44.4,994.0,52.9,841.0,28.8,919.0,41.1,1031.0,44.4,909.2,54.9,84.02797153329364,1.2349089035227612,-0.8660254037844384,-0.5000000000000004,0.8878852184023752,0.46006503773115215
2004-08-14 05:00:00,809.0,8,33,14,227,5,5,1,795.0,55.0,840.0,60.3,984.0,54.6,799.0,20.5,932.0,47.5,1016.0,35.1,984.0,54.6,799.0,20.5,932.0,47.5,1016.0,35.1,869.4,55.32000000000001,80.89066695237481,0.5540758070876116,-0.8660254037844384,-0.5000000000000004,0.9790840876823228,0.20345601305263397
2004-08-14 06:00:00,835.0,8,33,14,227,5,6,1,809.0,53.5,940.0,67.1,919.0,55.7,838.0,22.4,957.0,50.4,953.0,29.0,919.0,55.7,838.0,22.4,957.0,50.4,953.0,29.0,834.4,55.1,51.38871471441994,0.9721111047610708,-0.8660254037844384,-0.5000000000000004,0.9976687691905392,-0.06824241336467089
2004-08-14 07:00:00,967.0,8,33,14,227,5,7,1,835.0,55.9,1076.0,61.9,847.0,55.3,870.0,25.2,994.0,52.9,918.0,27.7,847.0,55.3,870.0,25.2,994.0,52.9,918.0,27.7,817.6,55.14,22.333830840230895,1.0064790112067852,-0.8660254037844384,-0.5000000000000004,0.9422609221188205,-0.33487961217098616
2004-08-14 08:00:00,969.0,8,33,14,227,5,8,1,967.0,57.2,1086.0,57.5,802.0,56.0,892.0,28.2,984.0,54.6,892.0,27.4,802.0,56.0,892.0,28.2,984.0,54.6,892.0,27.4,841.6,55.52,71.71331814942074,1.3736811857195208,-0.8660254037844384,-0.5000000000000004,0.8169698930104421,-0.576680322114867
2004-08-14 09:00:00,913.0,8,33,14,227,5,9,1,969.0,53.2,1031.0,44.4,795.0,55.0,926.0,34.4,919.0,55.7,841.0,28.8,795.0,55.0,926.0,34.4,919.0,55.7,841.0,28.8,875.0,54.96,86.10458756651717,1.6682325976912793,-0.8660254037844384,-0.5000000000000004,0.631087944326053,-0.7757112907044197
2004-08-14 10:00:00,933.0,8,33,14,227,5,10,1,913.0,43.4,1016.0,35.1,809.0,53.5,919.0,41.1,847.0,55.3,799.0,20.5,809.0,53.5,919.0,41.1,847.0,55.3,799.0,20.5,898.6,52.64,74.01891650112161,5.427983050820981,-0.8660254037844384,-0.5000000000000004,0.3984010898462418,-0.9172113015054528
2004-08-14 11:00:00,922.0,8,33,14,227,5,11,1,933.0,35.5,953.0,29.0,835.0,55.9,932.0,47.5,802.0,56.0,838.0,22.4,835.0,55.9,932.0,47.5,802.0,56.0,838.0,22.4,923.4,49.040000000000006,54.76130020370227,9.301774024346104,-0.8660254037844384,-0.5000000000000004,0.13616664909624665,-0.9906859460363308
2004-08-14 12:00:00,914.0,8,33,14,227,5,12,1,922.0,29.0,918.0,27.7,967.0,57.2,957.0,50.4,795.0,55.0,870.0,25.2,967.0,57.2,957.0,50.4,795.0,55.0,870.0,25.2,940.8,43.660000000000004,25.83021486554058,11.788893077808453,-0.8660254037844384,-0.5000000000000004,-0.13616664909624643,-0.9906859460363308
2004-08-14 13:00:00,873.0,8,33,14,227,5,13,1,914.0,27.6,892.0,27.4,969.0,53.2,994.0,52.9,809.0,53.5,892.0,28.2,969.0,53.2,994.0,52.9,809.0,53.5,892.0,28.2,930.2,37.74,23.12358103754689,10.668551916731724,-0.8660254037844384,-0.5000000000000004,-0.3984010898462412,-0.9172113015054532
2004-08-14 14:00:00,831.0,8,33,14,227,5,14,1,873.0,24.1,841.0,28.8,913.0,43.4,984.0,54.6,835.0,55.9,926.0,34.4,913.0,43.4,984.0,54.6,835.0,55.9,926.0,34.4,911.0,31.919999999999998,22.704625079485616,7.631317055397468,-0.8660254037844384,-0.5000000000000004,-0.6310879443260529,-0.7757112907044198
2004-08-14 15:00:00,840.0,8,33,14,227,5,15,1,831.0,24.5,799.0,20.5,933.0,35.5,919.0,55.7,967.0,57.2,919.0,41.1,933.0,35.5,919.0,55.7,967.0,57.2,919.0,41.1,894.6,28.139999999999997,42.16989447461321,4.603585559105033,-0.8660254037844384,-0.5000000000000004,-0.8169698930104419,-0.5766803221148673
2004-08-14 16:00:00,874.0,8,33,14,227,5,16,1,840.0,19.6,838.0,22.4,922.0,29.0,847.0,55.3,969.0,53.2,932.0,47.5,922.0,29.0,847.0,55.3,969.0,53.2,932.0,47.5,876.0,24.96,41.50301193889454,3.6390932936654004,-0.8660254037844384,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864
2004-08-14 17:00:00,896.0,8,33,14,227,5,17,1,874.0,20.3,870.0,25.2,914.0,27.6,802.0,56.0,913.0,43.4,957.0,50.4,914.0,27.6,802.0,56.0,913.0,43.4,957.0,50.4,866.4,23.220000000000002,32.85270156319001,3.2874001885989688,-0.8660254037844384,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135
2004-08-14 18:00:00,964.0,8,33,14,227,5,18,1,896.0,27.1,892.0,28.2,873.0,24.1,795.0,55.0,933.0,35.5,994.0,52.9,873.0,24.1,795.0,55.0,933.0,35.5,994.0,52.9,862.8,23.12,26.752569970005297,3.124419946166094,-0.8660254037844384,-0.5000000000000004,-0.979084087682323,0.20345601305263328
2004-08-14 19:00:00,1001.0,8,33,14,227,5,19,1,964.0,32.1,926.0,34.4,831.0,24.5,809.0,53.5,922.0,29.0,984.0,54.6,831.0,24.5,809.0,53.5,922.0,29.0,984.0,54.6,881.0,24.72,53.25410782277758,5.146066458956832,-0.8660254037844384,-0.5000000000000004,-0.8878852184023756,0.4600650377311516
2004-08-14 20:00:00,1005.0,8,33,14,227,5,20,1,1001.0,38.2,919.0,41.1,840.0,19.6,835.0,55.9,914.0,27.6,919.0,55.7,840.0,19.6,835.0,55.9,914.0,27.6,919.0,55.7,915.0,27.46,66.07571414672718,7.906516299863073,-0.8660254037844384,-0.5000000000000004,-0.7308359642781246,0.6825531432186535
2004-08-14 21:00:00,979.0,8,33,14,227,5,21,1,1005.0,41.8,932.0,47.5,874.0,20.3,967.0,57.2,873.0,24.1,847.0,55.3,874.0,20.3,967.0,57.2,873.0,24.1,847.0,55.3,948.0,31.9,60.19551478307986,8.592729484861042,-0.8660254037844384,-0.5000000000000004,-0.5195839500354336,0.8544194045464886
2004-08-14 22:00:00,935.0,8,33,14,227,5,22,1,979.0,45.9,957.0,50.4,896.0,27.1,969.0,53.2,831.0,24.5,802.0,56.0,896.0,27.1,969.0,53.2,831.0,24.5,802.0,56.0,969.0,37.019999999999996,44.08514489031396,7.51179073190941,-0.8660254037844384,-0.5000000000000004,-0.2697967711570244,0.9629172873477992
2004-08-14 23:00:00,939.0,8,33,14,227,5,23,1,935.0,48.2,994.0,52.9,964.0,32.1,913.0,43.4,840.0,19.6,795.0,55.0,964.0,32.1,913.0,43.4,840.0,19.6,795.0,55.0,976.8,41.239999999999995,28.708883642523794,6.38850530249447,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0
2004-08-15 00:00:00,878.0,8,33,15,228,6,0,1,939.0,49.5,984.0,54.6,1001.0,38.2,933.0,35.5,874.0,20.3,809.0,53.5,1001.0,38.2,933.0,35.5,874.0,20.3,809.0,53.5,971.8,44.72,33.30465432938725,4.6740774490801735,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2004-08-15 01:00:00,848.0,8,33,15,228,6,1,1,878.0,50.8,919.0,55.7,1005.0,41.8,922.0,29.0,896.0,27.1,835.0,55.9,1005.0,41.8,922.0,29.0,896.0,27.1,835.0,55.9,947.2,47.239999999999995,48.365276800613714,3.5387851022631693,-0.8660254037844384,-0.5000000000000004,0.2697967711570243,0.9629172873477994
2004-08-15 02:00:00,826.0,8,33,15,228,6,2,1,848.0,52.5,847.0,55.3,979.0,45.9,914.0,27.6,964.0,32.1,967.0,57.2,979.0,45.9,914.0,27.6,964.0,32.1,967.0,57.2,915.8,49.38,52.26566750745653,2.5133642792081887,-0.8660254037844384,-0.5000000000000004,0.5195839500354336,0.8544194045464886
2004-08-15 03:00:00,804.0,8,33,15,228,6,3,1,826.0,55.4,802.0,56.0,935.0,48.2,873.0,24.1,1001.0,38.2,969.0,53.2,935.0,48.2,873.0,24.1,1001.0,38.2,969.0,53.2,885.2,51.279999999999994,50.78090192188409,2.799464234456237,-0.8660254037844384,-0.5000000000000004,0.730835964278124,0.6825531432186541
2004-08-15 04:00:00,789.0,8,33,15,228,6,4,1,804.0,57.5,795.0,55.0,939.0,49.5,831.0,24.5,1005.0,41.8,913.0,43.4,939.0,49.5,831.0,24.5,1005.0,41.8,913.0,43.4,859.0,53.14,52.43090691567353,3.288312637204621,-0.8660254037844384,-0.5000000000000004,0.8878852184023752,0.46006503773115215
2004-08-15 05:00:00,785.0,8,33,15,228,6,5,1,789.0,62.2,809.0,53.5,878.0,50.8,840.0,19.6,979.0,45.9,933.0,35.5,878.0,50.8,840.0,19.6,979.0,45.9,933.0,35.5,829.0,55.67999999999999,35.34119409414512,4.467325822010252,-0.8660254037844384,-0.5000000000000004,0.9790840876823228,0.20345601305263397
2004-08-15 06:00:00,772.0,8,33,15,228,6,6,1,785.0,61.8,835.0,55.9,848.0,52.5,874.0,20.3,935.0,48.2,922.0,29.0,848.0,52.5,874.0,20.3,935.0,48.2,922.0,29.0,810.4,57.879999999999995,26.46318197042917,4.16136996672965,-0.8660254037844384,-0.5000000000000004,0.9976687691905392,-0.06824241336467089
2004-08-15 07:00:00,796.0,8,33,15,228,6,7,1,772.0,59.2,967.0,57.2,826.0,55.4,896.0,27.1,939.0,49.5,914.0,27.6,826.0,55.4,896.0,27.1,939.0,49.5,914.0,27.6,795.2,59.220000000000006,20.656718035546074,2.8761084819595246,-0.8660254037844384,-0.5000000000000004,0.9422609221188205,-0.33487961217098616
2004-08-15 08:00:00,875.0,8,33,15,228,6,8,1,796.0,58.4,969.0,53.2,804.0,57.5,964.0,32.1,878.0,50.8,873.0,24.1,804.0,57.5,964.0,32.1,878.0,50.8,873.0,24.1,789.2,59.82000000000001,12.029131306958831,2.0837466256720187,-0.8660254037844384,-0.5000000000000004,0.8169698930104421,-0.576680322114867
2004-08-15 09:00:00,955.0,8,33,15,228,6,9,1,875.0,56.3,913.0,43.4,789.0,62.2,1001.0,38.2,848.0,52.5,831.0,24.5,789.0,62.2,1001.0,38.2,848.0,52.5,831.0,24.5,803.4,59.580000000000005,40.96705993844384,2.453976365004261,-0.8660254037844384,-0.5000000000000004,0.631087944326053,-0.7757112907044197
2004-08-15 10:00:00,938.0,8,33,15,228,6,10,1,955.0,50.1,933.0,35.5,785.0,61.8,1005.0,41.8,826.0,55.4,840.0,19.6,785.0,61.8,1005.0,41.8,826.0,55.4,840.0,19.6,836.6,57.160000000000004,77.4228648397877,4.4105555205664855,-0.8660254037844384,-0.5000000000000004,0.3984010898462418,-0.9172113015054528
2004-08-15 11:00:00,954.0,8,33,15,228,6,11,1,938.0,34.0,922.0,29.0,772.0,59.2,979.0,45.9,804.0,57.5,874.0,20.3,772.0,59.2,979.0,45.9,804.0,57.5,874.0,20.3,867.2,51.6,82.02865353033673,10.465419246260492,-0.8660254037844384,-0.5000000000000004,0.13616664909624665,-0.9906859460363308
2004-08-15 12:00:00,875.0,8,33,15,228,6,12,1,954.0,25.7,914.0,27.6,796.0,58.4,935.0,48.2,789.0,62.2,896.0,27.1,796.0,58.4,935.0,48.2,789.0,62.2,896.0,27.1,903.6,44.9,68.48576494425691,14.376195602453368,-0.8660254037844384,-0.5000000000000004,-0.13616664909624643,-0.9906859460363308
2004-08-15 13:00:00,810.0,8,33,15,228,6,13,1,875.0,19.8,873.0,24.1,875.0,56.3,939.0,49.5,785.0,61.8,964.0,32.1,875.0,56.3,939.0,49.5,785.0,61.8,964.0,32.1,919.4,37.17999999999999,41.088927949022995,15.624243981709952,-0.8660254037844384,-0.5000000000000004,-0.3984010898462412,-0.9172113015054532
2004-08-15 14:00:00,746.0,8,33,15,228,6,14,1,810.0,20.5,831.0,24.5,955.0,50.1,878.0,50.8,772.0,59.2,1001.0,38.2,955.0,50.1,878.0,50.8,772.0,59.2,1001.0,38.2,906.4,30.020000000000003,63.05790989241563,12.577638888122038,-0.8660254037844384,-0.5000000000000004,-0.6310879443260529,-0.7757112907044198
2004-08-15 15:00:00,738.0,8,33,15,228,6,15,1,746.0,18.4,840.0,19.6,938.0,34.0,848.0,52.5,796.0,58.4,1005.0,41.8,938.0,34.0,848.0,52.5,796.0,58.4,1005.0,41.8,864.6,23.68,87.3716201063024,6.39585803469713,-0.8660254037844384,-0.5000000000000004,-0.8169698930104419,-0.5766803221148673
2004-08-15 16:00:00,771.0,8,33,15,228,6,16,1,738.0,16.9,874.0,20.3,954.0,25.7,826.0,55.4,875.0,56.3,979.0,45.9,954.0,25.7,826.0,55.4,875.0,56.3,979.0,45.9,824.6,20.259999999999998,91.07030251404704,3.3396107557617967,-0.8660254037844384,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864
2004-08-15 17:00:00,799.0,8,33,15,228,6,17,1,771.0,15.9,896.0,27.1,875.0,19.8,804.0,57.5,955.0,50.1,935.0,48.2,875.0,19.8,804.0,57.5,955.0,50.1,935.0,48.2,788.0,18.3,56.13822227324319,1.9248376554919904,-0.8660254037844384,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135
2004-08-15 18:00:00,831.0,8,33,15,228,6,18,1,799.0,17.1,964.0,32.1,810.0,20.5,789.0,62.2,938.0,34.0,939.0,49.5,810.0,20.5,789.0,62.2,938.0,34.0,939.0,49.5,772.8,17.759999999999998,31.633842637277972,1.771440092128409,-0.8660254037844384,-0.5000000000000004,-0.979084087682323,0.20345601305263328
2004-08-15 19:00:00,885.0,8,33,15,228,6,19,1,831.0,21.9,1001.0,38.2,746.0,18.4,785.0,61.8,954.0,25.7,878.0,50.8,746.0,18.4,785.0,61.8,954.0,25.7,878.0,50.8,777.0,18.04,38.46426913383463,2.3340951137432038,-0.8660254037844384,-0.5000000000000004,-0.8878852184023756,0.4600650377311516
2004-08-15 20:00:00,883.0,8,33,15,228,6,20,1,885.0,24.6,1005.0,41.8,738.0,16.9,772.0,59.2,875.0,19.8,848.0,52.5,738.0,16.9,772.0,59.2,875.0,19.8,848.0,52.5,804.8,19.279999999999998,56.47300239937709,3.77518211481246,-0.8660254037844384,-0.5000000000000004,-0.7308359642781246,0.6825531432186535
2004-08-15 21:00:00,906.0,8,33,15,228,6,21,1,883.0,28.4,979.0,45.9,771.0,15.9,796.0,58.4,810.0,20.5,826.0,55.4,771.0,15.9,796.0,58.4,810.0,20.5,826.0,55.4,833.8,21.580000000000002,50.50940506479993,5.197787991059257,-0.8660254037844384,-0.5000000000000004,-0.5195839500354336,0.8544194045464886
2004-08-15 22:00:00,982.0,8,33,15,228,6,22,1,906.0,30.5,935.0,48.2,799.0,17.1,875.0,56.3,746.0,18.4,804.0,57.5,799.0,17.1,875.0,56.3,746.0,18.4,804.0,57.5,860.8,24.5,44.24025316383287,5.308954699373481,-0.8660254037844384,-0.5000000000000004,-0.2697967711570244,0.9629172873477992
2004-08-15 23:00:00,892.0,8,33,15,228,6,23,1,982.0,34.4,939.0,49.5,831.0,21.9,955.0,50.1,738.0,16.9,789.0,62.2,831.0,21.9,955.0,50.1,738.0,16.9,789.0,62.2,897.4,27.96,54.7749942948423,4.902346376991297,-0.8660254037844384,-0.5000000000000004,-2.4492935982947064e-16,1.0
2004-08-16 00:00:00,841.0,8,34,16,229,0,0,0,892.0,34.1,878.0,50.8,885.0,24.6,938.0,34.0,771.0,15.9,785.0,61.8,885.0,24.6,938.0,34.0,771.0,15.9,785.0,61.8,909.6,30.4,41.464442598448144,4.103047647785687,-0.8660254037844384,-0.5000000000000004,0.0,1.0
2004-08-16 01:00:00,859.0,8,34,16,229,0,1,0,841.0,35.2,848.0,52.5,883.0,28.4,954.0,25.7,799.0,17.1,772.0,59.2,883.0,28.4,954.0,25.7,799.0,17.1,772.0,59.2,900.8,32.519999999999996,51.455806280729924,2.9269437985720925,-0.8660254037844384,-0.5000000000000004,0.2697967711570243,0.9629172873477994
2004-08-16 02:00:00,810.0,8,34,16,229,0,2,0,859.0,39.7,826.0,55.4,906.0,30.5,875.0,19.8,831.0,21.9,796.0,58.4,906.0,30.5,875.0,19.8,831.0,21.9,796.0,58.4,896.0,34.78,54.55730931781742,3.2904406999670397,-0.8660254037844384,-0.5000000000000004,0.5195839500354336,0.8544194045464886
2004-08-16 03:00:00,759.0,8,34,16,229,0,3,0,810.0,41.5,804.0,57.5,982.0,34.4,810.0,20.5,885.0,24.6,875.0,56.3,982.0,34.4,810.0,20.5,885.0,24.6,875.0,56.3,876.8,36.980000000000004,65.87639941587592,3.3892477041372393,-0.8660254037844384,-0.5000000000000004,0.730835964278124,0.6825531432186541
2004-08-16 04:00:00,749.0,8,34,16,229,0,4,0,759.0,39.8,789.0,62.2,892.0,34.1,746.0,18.4,883.0,28.4,955.0,50.1,892.0,34.1,746.0,18.4,883.0,28.4,955.0,50.1,832.2,38.059999999999995,50.55393159784941,3.2176078070516194,-0.8660254037844384,-0.5000000000000004,0.8878852184023752,0.46006503773115215
2004-08-16 05:00:00,766.0,8,34,16,229,0,5,0,749.0,41.9,785.0,61.8,841.0,35.2,738.0,16.9,906.0,30.5,938.0,34.0,841.0,35.2,738.0,16.9,906.0,30.5,938.0,34.0,803.6,39.62,48.6805916151401,2.6602631448786265,-0.8660254037844384,-0.5000000000000004,0.9790840876823228,0.20345601305263397
2004-08-16 06:00:00,865.0,8,34,16,229,0,6,0,766.0,45.6,772.0,59.2,859.0,39.7,771.0,15.9,982.0,34.4,954.0,25.7,859.0,39.7,771.0,15.9,982.0,34.4,954.0,25.7,788.6,41.7,45.741665907573314,2.3926972228009737,-0.8660254037844384,-0.5000000000000004,0.9976687691905392,-0.06824241336467089
2004-08-16 07:00:00,924.0,8,34,16,229,0,7,0,865.0,47.0,796.0,58.4,810.0,41.5,799.0,17.1,892.0,34.1,875.0,19.8,810.0,41.5,799.0,17.1,892.0,34.1,875.0,19.8,789.8,43.16,48.06974100200721,3.013801586037054,-0.8660254037844384,-0.5000000000000004,0.9422609221188205,-0.33487961217098616
2004-08-16 08:00:00,973.0,8,34,16,229,0,8,0,924.0,45.0,875.0,56.3,759.0,39.8,831.0,21.9,841.0,35.2,810.0,20.5,759.0,39.8,831.0,21.9,841.0,35.2,810.0,20.5,812.6,43.86,77.85435119503626,2.9373457406303807,-0.8660254037844384,-0.5000000000000004,0.8169698930104421,-0.576680322114867
2004-08-16 09:00:00,1028.0,8,34,16,229,0,9,0,973.0,40.8,955.0,50.1,749.0,41.9,885.0,24.6,859.0,39.7,746.0,18.4,749.0,41.9,885.0,24.6,859.0,39.7,746.0,18.4,855.4,44.06,97.39250484508561,2.6072974513851364,-0.8660254037844384,-0.5000000000000004,0.631087944326053,-0.7757112907044197
2004-08-16 10:00:00,979.0,8,34,16,229,0,10,0,1028.0,32.4,938.0,34.0,766.0,45.6,883.0,28.4,810.0,41.5,738.0,16.9,766.0,45.6,883.0,28.4,810.0,41.5,738.0,16.9,911.2,42.160000000000004,101.04800839205096,5.925200418551212,-0.8660254037844384,-0.5000000000000004,0.3984010898462418,-0.9172113015054528
2004-08-16 11:00:00,892.0,8,34,16,229,0,11,0,979.0,20.1,954.0,25.7,865.0,47.0,906.0,30.5,759.0,39.8,771.0,15.9,865.0,47.0,906.0,30.5,759.0,39.8,771.0,15.9,953.8,37.06,61.81181116906366,11.013537124829584,-0.8660254037844384,-0.5000000000000004,0.13616664909624665,-0.9906859460363308
2004-08-16 12:00:00,892.0,8,34,16,229,0,12,0,892.0,17.0,875.0,19.8,924.0,45.0,982.0,34.4,749.0,41.9,799.0,17.1,924.0,45.0,982.0,34.4,749.0,41.9,799.0,17.1,959.2,31.060000000000002,52.60893460240361,12.336855352965744,-0.8660254037844384,-0.5000000000000004,-0.13616664909624643,-0.9906859460363308
2004-08-16 13:00:00,836.0,8,34,16,229,0,13,0,892.0,14.7,810.0,20.5,973.0,40.8,892.0,34.1,766.0,45.6,831.0,21.9,973.0,40.8,892.0,34.1,766.0,45.6,831.0,21.9,952.8,25.0,59.46175241279038,11.163556780883034,-0.8660254037844384,-0.5000000000000004,-0.3984010898462412,-0.9172113015054532
2004-08-16 14:00:00,824.0,8,34,16,229,0,14,0,836.0,14.6,746.0,18.4,1028.0,32.4,841.0,35.2,865.0,47.0,885.0,24.6,1028.0,32.4,841.0,35.2,865.0,47.0,885.0,24.6,925.4,19.759999999999998,76.84920298871027,7.411679971504412,-0.8660254037844384,-0.5000000000000004,-0.6310879443260529,-0.7757112907044198
2004-08-16 15:00:00,825.0,8,34,16,229,0,15,0,824.0,17.8,738.0,16.9,979.0,20.1,859.0,39.7,924.0,45.0,883.0,28.4,979.0,20.1,859.0,39.7,924.0,45.0,883.0,28.4,884.6,16.84,61.34981662564294,2.3006520814759672,-0.8660254037844384,-0.5000000000000004,-0.8169698930104419,-0.5766803221148673
2004-08-16 16:00:00,871.0,8,34,16,229,0,16,0,825.0,16.4,771.0,15.9,892.0,17.0,810.0,41.5,973.0,40.8,906.0,30.5,892.0,17.0,810.0,41.5,973.0,40.8,906.0,30.5,853.8,16.1,35.188066158856,1.414213562372993,-0.8660254037844384,-0.5000000000000004,-0.9422609221188204,-0.3348796121709864
2004-08-16 17:00:00,903.0,8,34,16,229,0,17,0,871.0,15.3,799.0,17.1,892.0,14.7,759.0,39.8,1028.0,32.4,982.0,34.4,892.0,14.7,759.0,39.8,1028.0,32.4,982.0,34.4,849.6,15.76,30.418744221286143,1.3464768843168895,-0.8660254037844384,-0.5000000000000004,-0.9976687691905392,-0.06824241336467135
2004-08-16 18:00:00,944.0,8,34,16,229,0,18,0,903.0,15.8,831.0,21.9,836.0,14.6,749.0,41.9,979.0,20.1,892.0,34.1,836.0,14.6,749.0,41.9,979.0,20.1,892.0,34.1,851.8,15.98,34.39040563878285,1.2132600710481296,-0.8660254037844384,-0.5000000000000004,-0.979084087682323,0.20345601305263328
2004-08-16 19:00:00,969.0,8,34,16,229,0,19,0,944.0,22.3,885.0,24.6,824.0,17.8,766.0,45.6,892.0,17.0,841.0,35.2,824.0,17.8,766.0,45.6,892.0,17.0,841.0,35.2,873.4,17.520000000000003,51.597480558647604,2.8314307337456928,-0.8660254037844384,-0.5000000000000004,-0.8878852184023756,0.4600650377311516
